organization_id,course_id,session_id,title,description,video_url,file_url,voice_id,audio_url,audio_script,media_url,media_prompt,media_gen_id,stability,key_concepts,related_competencies,resource_links,related_material_ids,due_date,weight,type,status,max_score,instructions_file_url,content_data,submission_type,id,created_date,updated_date,created_by_id,is_sample
"69391901350762829f9a50b1","6950acef4d2ce27b84e13ab7","6950acf0e35bb76cbde7f847","מטלה 5 - בניית Agent פשוט עם Knowledge Base","בנו Agent AI פשוט לעסק שלכם עם Knowledge Base ממוקדת. יכול להיות Agent שירות לקוחות, Agent תמיכה טכנית, או Agent מכירות. הכינו Knowledge Base עם לפחות 10 שאלות-תשובות רלוונטיות, הגדירו את ההקשר של ה-Agent, ובדקו אותו עם 5 שאלות שונות. תעדו את התשובות ושפרו את ה-Knowledge Base לפי הצורך.","","","","","[thoughtful] המטלה השבוע מאתגרת... אבל כל כך מתגמלת! [pauses] אתם הולכים לבנות Agent - לא סתם אוטומציה, אלא משהו חכם שיכול לענות על שאלות ולעזור ללקוחות. [excited] תחשבו על זה כמו לגייס עובד וירטואלי! [pauses] הכינו לו Knowledge Base - כל מה שהוא צריך לדעת על המוצרים, המדיניות, השאלות הנפוצות... [thoughtful] תגדירו לו הקשר - מי הוא? איך הוא צריך לדבר? מה גבולות הסמכות שלו? [excited] ואז תבדקו אותו! תשאלו שאלות, תראו איך הוא עונה... [pauses] ואם זה לא מושלם - תשפרו את ה-Knowledge Base. [whispers] זה איטרטיבי. וככל שתתנו לו יותר מידע טוב... כך הוא יהיה יותר טוב. בהצלחה!","","A futuristic holographic AI assistant avatar floating above smartphone screen, surrounded by floating FAQ cards and knowledge documents, glowing neural connections linking information nodes, deep blue and purple lighting, intelligent and helpful mood, 4k cinematic quality","","0.5","[{""term"":""AI Agent"",""definition"":""מערכת AI אוטונומית שיכולה לקבל החלטות, להגיב לשאלות, ולבצע פעולות על סמך הקשר וידע שניתן לה - לא רק מבצעת פקודות""},{""term"":""Knowledge Base"",""definition"":""מאגר מידע מובנה שה-Agent משתמש בו כדי לענות על שאלות - כולל שאלות נפוצות, מדיניות, מפרטי מוצרים וכו'""},{""term"":""Context"",""definition"":""ההקשר וההגדרה שנותנים ל-Agent - מי הוא, מה התפקיד שלו, איך הוא צריך להתנהג, ומה גבולות הסמכות שלו""}]","[]","[""https://platform.openai.com/docs/assistants"",""https://docs.anthropic.com/claude/docs/agents"",""https://docs.google.com/spreadsheets/d/KNOWLEDGE_BASE_TEMPLATE""]","[""6950acf3db68a558ed68078c""]","2025-03-10","25","assignment","open","100","","","online","6950acf0fe10c7b1cc5641d8","2025-12-28T04:07:12.993000","2025-12-30T10:20:14.507000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6950acef4d2ce27b84e13ab7","6950acf08d65aee13ece6c8b","מטלה 4 - הטמעה ומעקב אחרי Quick Win","לאחר שבנינו במפגש את ה-Quick Win שלכם, השבוע תטמיעו אותו בפועל בעסק. השתמשו בו לפחות 5 פעמים, תעדו תוצאות (כמה זמן חסכתם, מה עבד, מה לא), ושפרו לפי הצורך. הגישו דוח קצר: מה בניתם, איך זה עובד, מה התוצאות, ומה התוכנית להמשך.","","","","","[excited] זו המטלה הכי משמעותית! [pauses] כי פה אתם לוקחים משהו שבניתם... והופכים אותו לחלק מהעסק. [thoughtful] השבוע, תשתמשו ב-Quick Win שלכם לפחות חמש פעמים. [pauses] ואני רוצה שתתעדו הכל... כמה זמן חסכתם? מה עבד חלק? איפה היו בעיות? [excited] ואז תשפרו! תתקנו, תכווננו, תעשו את זה יותר טוב. [thoughtful] וזה התהליך האמיתי של הטמעת AI... זה לא 'בניתי ועובד מושלם'. [pauses] זה 'בניתי, ניסיתי, גיליתי בעיות, תיקנתי, ועכשיו זה עובד מעולה'. [excited] אז קדימה - תטמיעו, תתעדו, תשפרו... ובשבוע הבא נראה את התוצאות!","","A before-and-after comparison image, left showing stressed person with pile of paperwork, right showing same person relaxed with automated system running on screen, checkmarks and time savings indicators, transformative and satisfying mood, photorealistic 4k, hopeful lighting","","0.5","[{""term"":""Quick Wins"",""definition"":""פתרונות AI קטנים שניתן ליישם במהירות ושמניבים תוצאות מדידות - חשובים לבניית מומנטום והוכחת ערך""},{""term"":""Iteration"",""definition"":""תהליך שיפור מתמיד שבו בוחנים תוצאות, מזהים בעיות, מתקנים ומשפרים - לא יש 'מושלם' בפעם הראשונה""}]","[]","[""https://docs.google.com/document/d/QUICKWIN_REPORT_TEMPLATE"",""https://www.notion.so/iteration-framework""]","[]","2025-03-03","25","assignment","open","100","","","online","6950acf08413b34e3394eee7","2025-12-28T04:07:12.864000","2025-12-28T14:12:15.293000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6950acef4d2ce27b84e13ab7","6950acef5969a4fcec55f376","מטלה 3 - בחירת 3 כלי AI והתנסות ראשונה","על סמך הכלים שראינו במפגש, בחרו 3 כלי AI שרלוונטיים לעסק שלכם. פתחו חשבונות (חינמיים או trial), ובצעו עם כל כלי לפחות משימה אחת אמיתית מהעסק. תעדו: מה עשיתם, איך זה עבד, מה היה קל ומה היה מאתגר, והאם אתם רואים פוטנציאל להמשיך לעבוד עם הכלי הזה.","","","","","[excited] השבוע - הכיף האמיתי מתחיל! [pauses] עד עכשיו דיברנו, תכננו, חלמנו... עכשיו אתם הולכים לשים ידיים. [thoughtful] המשימה שלכם: בחרו שלושה כלי AI שנראים לכם רלוונטיים לעסק. [pauses] אולי ChatGPT לכתיבה... אולי Make לאוטומציה... אולי כלי תמלול. תלוי בכם! [excited] פתחו חשבונות, שחקו עם זה, נסו משימה אמיתית מהעסק... [thoughtful] וזה בסדר גמור אם זה לא יעבוד מושלם בפעם הראשונה! [whispers] זה התהליך. [excited] אני רוצה שתתעדו: מה ניסיתם? מה עבד? מה לא? מה הפתיע אתכם? [pauses] ובשבוע הבא, כשנפגש... כולנו נהיה עם ניסיון אמיתי. יאללה!","","A split-screen comparison showing three different AI tool interfaces side by side, each with distinct color scheme and branding, user's hands typing on keyboard, multiple browser tabs open, modern workspace, focused and exploratory atmosphere, photorealistic 4k","","0.5","[{""term"":""AI Tools Selection"",""definition"":""תהליך של בחירת הכלים המתאימים ביותר לצרכים העסקיים הספציפיים שלכם - לא כל כלי מתאים לכל עסק""},{""term"":""Trial & Error"",""definition"":""גישת למידה שבה מנסים כלים שונים, טועים, לומדים מהטעויות ומשפרים - חלק בלתי נפרד מהטמעת AI""}]","[]","[""https://chat.openai.com/signup"",""https://www.make.com/en/register"",""https://zapier.com/sign-up"",""https://docs.google.com/spreadsheets/d/AI_TOOLS_COMPARISON""]","[]","2025-02-24","15","assignment","open","100","","","online","6950acf00602864dc313a664","2025-12-28T04:07:12.732000","2025-12-28T14:12:15.894000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6950acef4d2ce27b84e13ab7","6950acef9aed993c2350c5cb","מטלה 2 - מיפוי תהליך אחד מהעסק + SOP","בחרו תהליך עסקי אחד (לדוגמה: קבלת הזמנה, טיפול בפנייה, תהליך גיוס עובד) ומפו אותו בצורה ויזואלית באמצעות Whimsical או Miro. שברו את התהליך לשלבים ברורים, זהו החלטות וצמתים, וכתבו SOP (נוהל הפעלה) מפורט. הדגישו איפה בתהליך AI יכול לעזור.","","","","","[excited] אוקיה, המטלה השבוע היא קצת יותר טכנית... אבל היא סופר חשובה! [pauses] אתם הולכים לקחת תהליך אחד מהעסק שלכם... ולהפוך אותו לשקוף לגמרי. [thoughtful] בחרו תהליך שאתם עושים הרבה... קבלת הזמנות, טיפול בתלונות, כל מה שרלוונטי לכם. [excited] ותפרקו אותו לחלקים! [pauses] שלב 1 - מה קורה? שלב 2? יש החלטה פה? מי עושה את זה? כמה זמן זה לוקח? [thoughtful] וזה לא רק תרגיל אקדמי... [excited] כשתסיימו, יהיה לכם מפה ברורה לאן AI יכול להיכנס ולעזור. אז קחו את Whimsical או Miro... תתחילו לצייר... ותבנו SOP מלא. יהיה כיף, מבטיח!","","A clean digital flowchart displayed on large monitor showing business process with connected boxes and arrows, decision diamonds highlighted, sticky notes with insights on the side, modern office desk setup, soft blue lighting, organized and analytical mood, 4k quality","","0.5","[{""term"":""Process Mapping"",""definition"":""ייצוג ויזואלי של תהליך עסקי, הכולל את כל השלבים, ההחלטות, הכניסות והיציאות - מאפשר להבין את התהליך ולזהות בעיות""},{""term"":""SOP (Standard Operating Procedure)"",""definition"":""מסמך מפורט שמסביר צעד אחר צעד איך לבצע תהליך מסוים - בסיס להכשרת עובדים ולאוטומציה""}]","[]","[""https://whimsical.com/templates/process-map"",""https://miro.com/templates/flowchart"",""https://docs.google.com/document/d/SOP_TEMPLATE""]","[""6950acf28f38c6a0ef2b9be8""]","2025-02-17","20","assignment","open","100","","","online","6950acf08a86d2fe00f51078","2025-12-28T04:07:12.612000","2025-12-30T02:30:28.019000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6950acef4d2ce27b84e13ab7","6950acefe127e424f6c33a8d","מטלה 1 - Time Audit מלא ודוח נקודות כאב","### 1. Hook
אתה שומע על הפוטנציאל של AI לעסקים, אבל איך באמת מתחילים? איך יודעים באיזה תהליך להתמקד כדי לקבל את התשואה המהירה והמשמעותית ביותר על הזמן וההשקעה שלך? המשימה הזו היא התשובה המעשית.

### 2. The Why
מטרת הקורס היא להביא לך **Quick Wins** – ניצחונות מהירים ומדידים. כדי לנצח, צריך קודם כל לדעת היכן נמצא האתגר הגדול ביותר. משימה זו היא היסוד: היא תעזור לך להבין אילו תהליכים בעסק שלך הם הבזבזניים ביותר בזמן, ותזהה במדויק את **""נקודות הכאב""** שבהן ל-AI יש את הפוטנציאל הגדול ביותר לחולל שינוי. זהו השלב הראשון והחיוני בבניית אסטרטגיית AI חכמה וממוקדת.

### 3. The What
במשימה זו תתעד ותנתח את זמנך ואת התהליכים העסקיים שלך במשך שבוע. בעזרת תבנית פשוטה, תמפה את הפעילויות השונות, תמדוד את הזמן המוקדש להן, ותדרג את רמת החשיבות והסיפוק שהן מביאות. התוצר הסופי יהיה **דוח תמציתי וממוקד** שמציג שני דברים: (1) מפת זמן ברורה שמראה היכן הזמן שלך באמת מבוזבז, ו-(2) רשימה עדיפות של 2-3 ""נקודות כאב"" שמהוות את ההזדמנות האידיאלית להטמעת AI.

### 4. The Impact
לאחר שתסיים, לא תהיה יותר בתחושת ערפול. יהיה לך **נתון ברור ומדיד** שיראה לך מאיפה להתחיל. הדוח הזה יהיה מפת הדרכים האישית שלך לשלב הראשון עם AI – הוא יאפשר לך להתמקד בכלי הנכון, בתהליך הנכון, ולצפות לתוצאה מדידה. זהו הבסיס שיהפוך את השימוש ב-AI שלך מאקראי ומבולגן לאסטרטגי ואפקטיבי.

### 5. Encouragement
זוהי המשימה המעשית ביותר שתוכל לעשות השבוע כדי לקדם את העסק שלך. היא אינה תיאורטית – היא מבוססת נתונים שלך, מהעולם האמיתי. קח את הצעד הראשון הזה, והיה בטוח שהוא מכוון אותך ישירות אל ה-Quick Win המשמעותי הראשון שלך. אתה יכול, וזה הולך לשנות את המשחק.","","","","","[thoughtful] זו המטלה הכי חשובה בכל הקורס. [pauses] כי בלי להבין לאן הולך הזמן שלכם... אתם עיוורים. [excited] אז השבוע, אתם הולכים להפוך לבלשים של עצמכם! [pauses] כל משימה שאתם עושים - תרשמו. כמה זמן לקחה? האם זה חוזר? איך זה גרם לכם להרגיש? [thoughtful] ואני יודע... זה נשמע מעיק. אבל תאמינו לי... [excited] הממצאים הולכים להפתיע אתכם! אתם תגלו שאתם מבזבזים שעות על דברים שאפשר לאוטמט בקליק. [pauses] אז קחו את זה ברצינות, תעדו הכל במשך שבוע... ובואו עם רשימת 5 נקודות הכאב הגדולות. זה הבסיס לכל השאר. בהצלחה!","","A professional time tracking dashboard on laptop screen showing colorful pie chart of daily activities, detailed task log with timestamps, warm desk lamp lighting, organized workspace with coffee mug and notebook, photorealistic 4k, productive and analytical atmosphere","","0.5","[{""term"":""Time Audit"",""definition"":""תהליך שבו מתעדים בדיוק על מה הולך הזמן בעסק במשך תקופה מוגדרת, כדי לזהות בזבוזי זמן והזדמנויות לשיפור""},{""term"":""Repetitive Tasks"",""definition"":""משימות שחוזרות על עצמן באופן קבוע (יומי, שבועי, חודשי) - אלו המועמדות הטובות ביותר לאוטומציה""},{""term"":""Draining Tasks"",""definition"":""משימות שגוזלות אנרגיה מנטלית רבה למרות שהן לא בהכרח מורכבות - למשל, העתקת נתונים בין מערכות""}]","[]","[""https://docs.google.com/spreadsheets/d/TIME_AUDIT_TEMPLATE"",""https://www.notion.so/time-tracking-guide""]","[""6950acf1a3249cdd726e4090""]","2025-12-31","15","assignment","open","100","","","online","6950acf08bb65cfa53831f8f","2025-12-28T04:07:12.463000","2025-12-29T05:48:34.982000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6942ae4afed1bf7040557a50","6942ae4bafe25feb357620c2","הכנה לקראת עבודה עם פייתון","קראו את החומר המצורף בנושא פייתון והתכוננו לקראת מפגש הקרוב ..  ואז אשרו ביצוע באמצעות  ""הגשת המטלה.. 

אנחנו נעבור ביחד הכיתה על המדריך וניישם ביחד את המשימות.
","","","","","[excited] היי כולם! מוכנים לעלות רמה? [pauses] 

המשימה שלנו הפעם נקראת ""הכנה לקראת עבודה עם פייתון"". [thoughtful] תחשבו על זה כמו על שלב ראשון במשחק מחשב... [pauses] זהו שלב שמזמין אתכם לצלול לעולם של קוד!

בואו נתחיל עם שלב 1️⃣... [excited] תקריאו את החומר המצורף על פייתון! הכרתם את המשתנים, טיפוסי הנתונים, ופקודות הקלט/פלט... עכשיו, זה הזמן שלכם להתאמן! [pauses] 

ולמה זה חשוב? כי כל אחד מכם הולך ללחוש למכונה [whispers] ולהשלי את הכוחות על האמיתיים שלכם... [pauses] זה לא רק קוד, זה לגמרי קסם! [laughs] 

אז, אל תשכחו לאשר את הביצוע דרך ""הגשת המטלה"" אחרי שתסיימו... [excited] ואני כאן איתכם כדי לעבור על המדריך וליישם את כל המשימות יחד! 

זה הזמן שלכם, תהנו! [excited]","https://qtrypzzcjebvfcihiynt.supabase.co/storage/v1/object/public/base44-prod/public/693824c5c1ad33c1f114ebd2/a0a1d8957_generated_image.png","Title: Preparing for Work with Python

Description: Please read the attached material on Python and get ready for the upcoming meeting. Then confirm completion by submitting the assignment.

We will go through the guide together and implement the tasks collaboratively.

Requirements: 
- Style: Modern, clean, educational, infographic-style.
- Visual elements to include: 
  - A visually appealing title banner featuring the words “Preparing for Work with Python” using a sleek, modern font.
  - Illustrations of Python programming concepts such as variables, functions, and loops, represented with simple icons and symbols.
  - Sections breaking down the guide content, presented in bullet points or concise summaries, with relevant educational imagery.
  - A calendar graphic indicating the upcoming meeting date.
  - A checklist icon for submission confirmation with a clear call-to-action to “Submit the Assignment”.
  - Use a color palette that conveys professionalism and creativity, such as shades of blue and green contrasted with white space for readability. 
  - Ensure there are sections that invite collaboration, represented by images of people working together or engaging in discussion.

The overall layout should be intuitive and user-friendly, making it easy for learners to absorb the information and feel motivated to engage with the material.","","","[{""term"":""1️⃣ משתנה (Variable)"",""definition"":""מקום בזיכרון שמאחסן מידע.\n\nדוגמה: מספר, טקסט, תוצאה של חישוב.\n\nשימוש: נותן שם לערכים כדי לעבוד איתם.\n\nלדוגמה:\nage = 15\nname = \""David\""""},{""term"":""2️⃣ טיפוסי נתונים (Data Types)"",""definition"":""סוגי המידע שניתן לאחסן במשתנה.\n\nהעיקריים למתחילים:\n\nint — מספר שלם\n\nfloat — מספר עשרוני\n\nstr — טקסט\n\nbool — אמת/שקר\n\nדוגמה:\nprice = 4.99\nis_student = True""},{""term"":""3️⃣ פקודות קלט/פלט (Input / Output)"",""definition"":""print() — מציגה פלט.\n\ninput() — מקבלת קלט מהמשתמש.\n\nדוגמאות:\nprint(\""Hello\"")\nname = input(\""מה שמך?\"")""},{""term"":""4️⃣ תנאים (If statements)"",""definition"":""מאפשרים למחשב לקבל החלטות.\n\nמבנה בסיסי:\n\nif age >= 18:\n    print(\""מותר!\"")\nelse:\n    print(\""אסור!\"")\n""}]","[]","[]","[""6947d566eaf990c70fa923c1""]","2025-12-31","","assignment","open","10","","","online","6947d827b4585bbff8ee1c93","2025-12-21T11:21:11.948000","2025-12-21T12:49:34.465000","693824c5c1ad33c1f114ebd3","false"
"693d4c43a0fd0f3a209cbee1","69472955c43faff26cdb1f27","69472955b12dd535c0c323ba","שם המטלה","הנחיות ביצוע ברורות לסטודנט.","","","","","[excited] הגעתם למשימה הראשונה! [pauses] כאן תוכלו ליישם את מה שלמדנו. [whispers] קחו נשימה עמוקה, תחשבו מחוץ לקופסה, ואני בטוח שתצליחו.","","A 3D isometric high-quality icon of [TASK OBJECT], vibrant colors, glossy finish, isolated on a clean tech background.","","","[{""term"":""מושג מפתח"",""definition"":""הסבר קצר""}]","[]","[]","[]","2025-03-07","20","assignment","open","100","","","online","6947295517a914b5f707bba6","2025-12-20T22:55:17.575000","2025-12-20T22:55:17.575000","694727c756f9d9629e85a36e","false"
"693d4c43a0fd0f3a209cbee1","","","חתול ים","","","","","","","","Create an educational infographic-style illustration titled ""Sea Cat"" (חתול ים). The image should depict a whimsical yet modern interpretation of a cat exploring an underwater world. Incorporate elements such as colorful coral reefs, schools of fish, and various marine life in a vibrant and engaging way. The cat should have aquatic features like fins and scales, blending the essence of a cat with that of a sea creature. Use a clean design with bold lines and a bright color palette, ensuring the composition is informative yet visually appealing. Include labels for different marine organisms and habitat features, utilizing a playful font that complements the overall aesthetic. The image should inspire curiosity and learning about marine ecosystems in a fun, approachable manner.","","","[]","[]","[]","[]","","","assignment","open","100","","","online","6947287117db584788fb53a3","2025-12-20T22:51:29.843000","2025-12-20T22:51:29.843000","694727c756f9d9629e85a36e","false"
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","6945d4fea8fc7d5d59cd2d52","פרויקט גמר: בניית יחידת לימוד AI מלאה","בנו יחידת לימוד שלמה (4-6 מפגשים) בנושא שאתם מלמדים, המשלבת AI בכל רכיב. היחידה תכלול: מטרות, מערכי שיעור מפורטים, דפי פעילות, מטלות, כלי הערכה, חומרי מולטימדיה (תמונות/וידאו) ואלמנט חווייתי אחד לפחות (סימולציה/פרויקט). זהו הפרויקט המסכם והמשמעותי ביותר שלכם!","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/3bbcc39d5_audio_6945d501afde486933316661.mp3","[excited] הפרויקט המסכם - זה הרגע הגדול שלכם! [pauses] כל מה שלמדתם, כל הכלים שרכשתם, כל התובנות - הכל מתחבר כאן ליחידת לימוד שלמה ומושלמת. [thoughtful] זו לא סתם מטלה, זה התכנית שתלמדו איתה בשנה הבאה. זה המורשת שלכם. [pauses] קחו את הזמן, תהיו יצירתיים, תשלבו את כל יכולות ה-AI. [whispers] ואני כבר יודע שאתם הולכים ליצור משהו מדהים!","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/fac3bc24a_media_6945d501afde486933316661.png","An impressive portfolio showcase displaying a complete educational unit with lesson plans, worksheets, multimedia content, interactive elements, organized in a professional digital binder format, award-winning presentation quality, 4k photorealistic.","","","[{""term"":""יחידת לימוד"",""definition"":""רצף מובנה של מפגשים סביב נושא מרכזי""},{""term"":""למידה חווייתית"",""definition"":""למידה באמצעות התנסות, פעילות וחוויה מעשית""}]","[]","[]","[]","2025-05-04","30","final_project","open","100","","","online","6945d501afde486933316661","2025-12-19T22:43:13.978000","2025-12-19T22:52:01.864000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","6945d4fecffac7852a8a57cd","מטלת מפגש 5: יצירת מצגת AI + סרטון קצר","צרו מצגת של 10-15 שקופיות בנושא לימודי לבחירתכם, כולל תמונות שנוצרו ב-DALL·E או Midjourney. בנוסף, צרו סרטון הסבר קצר (2-3 דקות) באמצעות כלי AI. תעדו את תהליך היצירה והסבירו את הבחירות העיצוביות והטכניות שלכם.","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/99c24503a_audio_6945d501536ff7b26a9bd085.mp3","[excited] המטלה החמישית היא הזדמנות להיות יצירתיים! [pauses] צרו מצגת מדהימה עם תמונות שאף אחד לא ראה קודם - כי אתם יצרתם אותן! [thoughtful] וגם סרטון הסבר שיכול להחיות כל נושא לימודי. [whispers] תיהנו מהתהליך - זו אחת ההזדמנויות הנדירות שבהן אתם יכולים להיות מורים, מעצבים ויוצרים בו-זמנית!","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/261ef3cf2_media_6945d501536ff7b26a9bd085.png","A creative collage showing a modern presentation slides with AI-generated images and a video player with educational content, vibrant colorful design, multimedia elements, professional educational aesthetic, 4k quality.","","","[{""term"":""DALL·E"",""definition"":""מודל AI ליצירת תמונות מתיאור טקסטואלי""},{""term"":""Midjourney"",""definition"":""כלי AI ליצירת תמונות אמנותיות איכותיות""}]","[]","[]","[""694654f1c00903d20321c5c5"",""694654f1c00903d20321c5c6"",""694654f1c00903d20321c5c7"",""694654f1c00903d20321c5c8""]","2025-04-06","10","assignment","open","100","","","online","6945d501536ff7b26a9bd085","2025-12-19T22:43:13.436000","2025-12-20T08:46:03.676000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","6945d4fe8872ac1b833e6849","מטלת מפגש 4: ניתוח הטיות ב-AI + קוד אתי אישי","חלק א: נתחו 3-5 תשובות שקיבלתם מ-ChatGPT בנושאים שונים, וזהו הטיות אפשריות (מגדריות, תרבותיות, גילאיות). חלק ב: כתבו קוד אתי אישי למורה (10 עקרונות) המנחה שימוש אחראי ב-AI בחינוך. התבססו על הדיונים שקיימנו בכיתה.","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/4c6bea1ef_audio_6945d500fbd2a4a7664a34da.mp3","[thoughtful] המטלה הרביעית היא אולי הכי חשובה מכולן. [pauses] כי פה אתם לא רק משתמשים ב-AI - אתם הופכים למבקרים שלו, לשומרי הסף האתיים. [pauses] נתחו תשובות, חפשו הטיות, תהיו ביקורתיים. [excited] ואז, כתבו את הקוד האתי שלכם - 10 עקרונות שינחו אתכם לכל החיים המקצועיים. [whispers] זו המצפן המוסרי שלכם בעידן ה-AI.","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/c29227374_media_6945d500fbd2a4a7664a34da.png","A conceptual split-screen image showing AI bias analysis on one side with highlighted problematic text, and an ethical code document with principles on the other side, professional muted colors, clean infographic style, 4k quality.","","","[{""term"":""Bias (הטיה)"",""definition"":""נטייה שיטתית במודל AI לעבר תוצאה מסוימת בגלל נתוני האימון""},{""term"":""אתיקה"",""definition"":""עקרונות מוסריים המנחים שימוש נכון ואחראי בטכנולוגיה""}]","[]","[]","[]","2025-03-30","15","assignment","open","100","","","online","6945d500fbd2a4a7664a34da","2025-12-19T22:43:12.848000","2025-12-19T22:52:06.196000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","6945d4fe98eb2f5e720c021a","מטלת מפגש 3: בניית מערך שיעור + כלי הערכה","בנו מערך שיעור מלא הכולל: מטרות, פעילויות, חומרי למידה וכלי הערכה (Rubric או מבחן). על המערך להיות מותאם גם לתלמידים עם צרכים מיוחדים (לפחות שני סוגי התאמות). השתמשו ב-AI בכל שלב והסבירו את תהליך העבודה.","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/d19c4fc3f_audio_6945d50016aba39df4b71713.mp3","[excited] המטלה השלישית היא אתגר אמיתי! [pauses] כאן אתם הופכים למעצבים חינוכיים מושלמים - מתכננים הכל מהתחלה ועד הסוף. [thoughtful] אבל הפעם, עם תשומת לב מיוחדת לכל תלמיד ותלמיד, כולל אלה עם צרכים מיוחדים. [whispers] זו ההזדמנות שלכם להראות שלמדתם לא רק טכנולוגיה, אלא גם פדגוגיה אמפתית וכוללת.","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/b369d2ceb_media_6945d50016aba39df4b71713.png","A professional dashboard view showing a complete lesson plan with assessment rubrics, adaptive learning tools, special needs accommodations highlighted, organized clean interface design, educational color scheme, 4k detailed illustration.","","0.5","[{""term"":""Rubric"",""definition"":""מחוון הערכה המפרט קריטריונים ורמות ביצוע""},{""term"":""צרכים מיוחדים"",""definition"":""התאמות למידה עבור תלמידים עם לקויות למידה או צרכים ייחודיים""}]","[]","[]","[""694654f1c00903d20321c5c7""]","2025-03-23","15","assignment","open","100","","","online","6945d50016aba39df4b71713","2025-12-19T22:43:12.300000","2025-12-30T20:49:44.363000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6945d4fd8213de74fd4c0a84","6945d4fd5f9caaa8ba8c32d9","מטלת מפגש 2: יצירת דף עבודה מותאם לשלוש רמות","צרו דף עבודה אחד בנושא לבחירתכם, והתאימו אותו לשלוש רמות שונות: בסיסית, ביניים ומתקדמת. השתמשו ב-AI ליצירת התוכן וההתאמות. הסבירו את ההבדלים הפדגוגיים בין הרמות וכיצד ה-AI עזר לכם להשיג התאמה מיטבית.","","","","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/3235d6365_audio_6945d4ff69554b98a362dc0a.mp3","[thoughtful] במטלה השנייה אתם לוקחים את הכוח של ה-AI צעד קדימה. [pauses] ליצור דף עבודה אחד זה קל, אבל ליצור שלושה גרסאות מותאמות? [excited] זו האמנות האמיתית! [whispers] תחשבו על התלמידים שלכם - מי מתקשה, מי בממוצע, מי מחונן - ותיצרו עבורם חוויית למידה משמעותית.","https://base44.app/api/apps/693824c5c1ad33c1f114ebd2/files/public/693824c5c1ad33c1f114ebd2/927a6471d_media_6945d4ff69554b98a362dc0a.png","A stylized 3D illustration of three differentiated worksheets floating at different levels, color-coded in green (basic), yellow (intermediate) and red (advanced), modern educational design, clean geometric shapes, 4k render.","","0.5","[{""term"":""למידה מותאמת אישית"",""definition"":""התאמת תוכן לימודי לרמות ולצרכים שונים של לומדים""},{""term"":""דיפרנציאציה"",""definition"":""התאמת הוראה לסגנונות ויכולות למידה מגוונות""}]","[]","[]","[""6950322a3310a30b0cda1fc8"",""694654f1c00903d20321c5c5"",""694654f1c00903d20321c5c9"",""694654f1c00903d20321c5c8""]","2025-12-31","10","project","open","100","","","online","6945d4ff69554b98a362dc0a","2025-12-19T22:43:11.747000","2025-12-27T20:28:19.081000","693824c5c1ad33c1f114ebd3","false"
