organization_id,course_id,course_ids,session_id,title,description,file_url,media_url,media_prompt,audio_url,audio_script,media_gen_id,type,topic,week_number,generated_content,id,created_date,updated_date,created_by_id,is_sample
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","[""69525c47b39f04b627f82cd3""]","69525c4befb4dd9bccb4c644","מצגת Structured Text - מעבר מ-Ladder","מצגת השוואתית המראה את אותה לוגיקה ב-Ladder וב-ST ומסבירה מתי להשתמש בכל שפה","https://example.com/structured-text-intro.pptx","","A split-screen comparison showing the same logic in Ladder and Structured Text side by side, professional technical presentation, clean layout","","בשקף זה נציג את הרקע למעבר משפת Ladder ל-Structured Text. נבהיר מה הם יתרונותיו של כל אחד מהשפות ומדוע חשוב להבין את המעבר.

נראה דוגמה למבנה של קוד בשפת Ladder Logic, ונסביר את סמלי הבסיס ואיך הם עובדים יחד כדי לבצע לוגיקה פשוטה.

נציג את הבסיס של Structured Text, נתניהו על תחבירו, ונפרט על השימוש בלולאות ופקודות לביצוע לוגיקה, תוך לידיות למונחים בשפת Ladder.

נראה דוגמה של קוד בשפת Ladder והגרסה המקבילה שלה ב-Structured Text. נדון בהבדלים, יתרונות וחסרונות של כל שיטה כדי להבהיר מתי להשתמש בכל אחת.

נסכם את הנושאים ונדון בפרמטרים שצריך לקחת בחשבון כאשר בוחרים בין Ladder Logic ל-Structured Text, כמו סוג הפרויקט והדרישות המקצועיות.","","presentation","Structured Text","6","{""slides"":[{""title"":""מבוא למעבר מ-Ladder ל-Structured Text"",""bullets"":[""מה זה Ladder Logic?"",""מה זה Structured Text?"",""חשיבות המעבר בין השפות""],""speaker_notes"":""בשקף זה נציג את הרקע למעבר משפת Ladder ל-Structured Text. נבהיר מה הם יתרונותיו של כל אחד מהשפות ומדוע חשוב להבין את המעבר.""},{""title"":""מבנה בסיסי של Ladder Logic"",""bullets"":[""סמלים בסיסיים בלדר"",""לוגיקה של מעגלים"",""תהליכים בסיסיים""],""speaker_notes"":""נראה דוגמה למבנה של קוד בשפת Ladder Logic, ונסביר את סמלי הבסיס ואיך הם עובדים יחד כדי לבצע לוגיקה פשוטה.""},{""title"":""מבנה בסיסי של Structured Text"",""bullets"":[""תחביר יסודי ב-ST"",""הבעת לוגיקה עם מבני נתונים"",""שימוש בלולאות ופקודות""],""speaker_notes"":""נציג את הבסיס של Structured Text, נתניהו על תחבירו, ונפרט על השימוש בלולאות ופקודות לביצוע לוגיקה, תוך לידיות למונחים בשפת Ladder.""},{""title"":""השוואת לוגיקה בין Ladder ל-ST"",""bullets"":[""דוגמת קוד ב-Ladder"",""אותה לוגיקה ב-ST"",""היתרונות והחסרונות של כל שיטה""],""speaker_notes"":""נראה דוגמה של קוד בשפת Ladder והגרסה המקבילה שלה ב-Structured Text. נדון בהבדלים, יתרונות וחסרונות של כל שיטה כדי להבהיר מתי להשתמש בכל אחת.""},{""title"":""מתי להשתמש בלדר ומתי ב-ST?"",""bullets"":[""פרמטרים לבחירת שפה"",""סוגי פרויקטים מתאימים"",""המלצות מקצועיות""],""speaker_notes"":""נסכם את הנושאים ונדון בפרמטרים שצריך לקחת בחשבון כאשר בוחרים בין Ladder Logic ל-Structured Text, כמו סוג הפרויקט והדרישות המקצועיות.""}]}","6952641336c5c2e498d3d672","2025-12-29T11:20:51.005000","2025-12-31T16:49:47.244000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","[""69525c47b39f04b627f82cd3""]","69525c4befb4dd9bccb4c644","מסמך ST - תחביר מלא ודוגמאות","מדריך מקיף לפקודות ST - IF FOR WHILE CASE ועוד","https://example.com/st-syntax-guide.pdf","","A programming language syntax guide showing Structured Text code examples with color syntax highlighting, professional code documentation","","מדריך זה הוא המקור המקיף ביותר לתחביר ST. כל פקודה מוסברת עם דוגמאות קוד מרובות, טיפים למניעת שגיאות נפוצות, והשוואה לשפות תכנות מוכרות כמו C ו-Pascal.","","document","Structured Text","6","{""html_content"":""<h1>מסמך ST - תחביר מלא ודוגמאות</h1><p>מסמך זה מציע מדריך מקיף להבנת פקודות השפה ST (Structured Text), אשר נפוצה בתחומים של אוטומציה ותכנות בקר. בשפה זו, אפשר להשתמש בפקודות כגון IF, FOR, WHILE ו-CASE כדי לבצע מגוון רחב של פעולות. במדריך זה נצעד יחד בצעדים להכרת התחביר של הפקודות השונות ונראה דוגמאות מעשיות לכל אחת מהן.</p><h2>1. פקודת IF</h2><p>פקודת IF משמשת לקבל החלטות על סמך תנאים. התחביר הבסיסי שלה הוא:</p><pre class=\""ql-syntax\"" spellcheck=\""false\"">IF תנאי THEN\n    &lt;רשימת פקודות&gt;\nEND_IF;\n</pre><p>דוגמה לשימוש:</p><pre class=\""ql-syntax\"" spellcheck=\""false\"">IF טמפרטורה &gt; 100 THEN\n    סט_מכונה := FALSE;\nEND_IF;\n</pre><h2>2. פקודת FOR</h2><p>פקודת FOR משמשת לחזרה על בלוק של פקודות מספר פעמים עם משתנה סיבוב. התחביר הבסיסי הוא:</p><pre class=\""ql-syntax\"" spellcheck=\""false\"">FOR משתנה = ערך_התחלה TO ערך_סוף DO\n    &lt;רשימת פקודות&gt;\nEND_FOR;\n</pre><p>דוגמה לשימוש:</p><pre class=\""ql-syntax\"" spellcheck=\""false\"">FOR i = 1 TO 10 DO\n    סכום := סכום + i;\nEND_FOR;\n</pre><h2>3. פקודת WHILE</h2><p>פקודת WHILE מאפשרת לחזור על בלוק של פקודות כל עוד התנאי מתקיים. התחביר הבסיסי הוא:</p><pre class=\""ql-syntax\"" spellcheck=\""false\"">WHILE תנאי DO\n    &lt;רשימת פקודות&gt;\nEND_WHILE;\n</pre><p>דוגמה לשימוש:</p><pre class=\""ql-syntax\"" spellcheck=\""false\"">WHILE ספירה &lt; 10 DO\n    ספירה := ספירה + 1;\nEND_WHILE;\n</pre><h2>4. פקודת CASE</h2><p>פקודת CASE משמשת לבחירות מרובות בהתאם לערך של משתנה. התחביר הבסיסי הוא:</p><pre class=\""ql-syntax\"" spellcheck=\""false\"">CASE משתנה OF\n    ערך_1:\n        &lt;רשימת פקודות&gt;\n    | ערך_2:\n        &lt;רשימת פקודות&gt;\n    | DEFAULT:\n        &lt;רשימת פקודות&gt;\nEND_CASE;\n</pre><p>דוגמה לשימוש:</p><pre class=\""ql-syntax\"" spellcheck=\""false\"">CASE מצב OF\n    1:\n        פעול_א_1;\n    | 2:\n        פעול_א_2;\n    | DEFAULT:\n        פעול_ברירת_מחדל;\nEND_CASE;\n</pre><h2>סיכום</h2><p>במדריך זה הסברנו על פקודות IF, FOR, WHILE ו-CASE בשפת ST. כל פקודה מאפשרת לבצע מגוון רחב של פעולות על סמך תנאים ולולאות, אשר מאפשרות לתכנן מערכת אוטומטית בצורה גמישה ויעילה. על מנת להתמקצע בשפה זו, יש לתרגל כתיבה וקריאה של קוד תוך שימוש בפקודות השונות.</p><p>בהצלחה בדרככם בעולם האוטומציה והפיתוח!</p>""}","6952641336c5c2e498d3d673","2025-12-29T11:20:51.005000","2025-12-31T16:49:48.130000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","[""69525c47b39f04b627f82cd3""]","69525c4befb4dd9bccb4c644","סרטון - חישוב PID ב-Structured Text","דוגמה מתקדמת של חישוב בקר PID באמצעות ST עם הסבר קוד שורה אחר שורה","https://youtube.com/watch?v=st-pid-calculation","","An instructor explaining PID control algorithm code in Structured Text on screen, technical educational video, professional setup","","בסרטון מתקדם זה נראה איך לממש בקר PID באמצעות ST. זו דוגמה מצוינת ליכולות השפה לחישובים מתמטיים מורכבים. הסרטון מתאים גם למי שכבר מכירים PID וגם למתחילים.","","video","Structured Text","6","{}","6952641336c5c2e498d3d674","2025-12-29T11:20:51.005000","2025-12-31T16:49:48.980000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","[""69525c47b39f04b627f82cd3""]","69525c4befb4dd9bccb4c644","קישור - ST Reference Manual של Siemens","הקישור המלא למדריך הרשמי של Siemens ל-Structured Text ב-TIA Portal","https://support.industry.siemens.com/cs/document/structured-text-manual","","The official Siemens documentation portal homepage showing technical manuals and guides, professional corporate design","","זהו המדריך הרשמי של Siemens, המקור האמין ביותר למידע על ST. המדריך כולל מאות דפים של תיעוד טכני, דוגמאות, ותקני IEC 61131-3. מומלץ לשמור בסימניות!","","link","Structured Text","6","{}","6952641336c5c2e498d3d675","2025-12-29T11:20:51.005000","2025-12-31T16:49:49.873000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","[""69525c47b39f04b627f82cd3""]","69525c4b0e87047863016c87","מצגת Modbus - פרוטוקול התקשורת","מצגת מקיפה על פרוטוקול Modbus - RTU TCP IP כתובות רגיסטרים ודוגמאות חיבור","","","An industrial network diagram showing Modbus communication between PLCs and devices, data packets flowing through ethernet cables, professional technical illustration","","במצגת זו נדון בפרוטוקול Modbus, שזהו פרוטוקול תקשורת נפוץ בתעשייה. נלמד על ההיסטוריה שלו ונדון באילו יישומים הוא נמצא בשימוש.

במצגת זו, נבחן את ההבדלים בין Modbus RTU ל-TCP/IP, נפרט על תכונותיהם ונצביע על היתרונות בשימוש בכל אחד מהם.

נדבר על רגיסטרים בפרוטוקול Modbus, המסבירים מה זה רגיסטר, הסוגים השונים ואיך נוכל להשתמש בהם לצורך תקשורת.

בשלב זה נציג דוגמאות מעשיות לחיבור מכשירים באמצעות Modbus, עם הדגמות על חיבור RTU וחיבור TCP/IP.

נסכם את הנושאים שנלמדו במצגת ופתחים את השיח בשאלות ותשובות על הנושא. נדחוף את הסטודנטים להעמיק את הידע שלהם בנושא Modbus.","","presentation","Modbus תקשורת","7","{""slides"":[{""title"":""מבוא לפרוטוקול Modbus"",""bullets"":[""מהו פרוטוקול Modbus?"",""היסטוריה של הפרוטוקול"",""יישומים נפוצים""],""speaker_notes"":""במצגת זו נדון בפרוטוקול Modbus, שזהו פרוטוקול תקשורת נפוץ בתעשייה. נלמד על ההיסטוריה שלו ונדון באילו יישומים הוא נמצא בשימוש.""},{""title"":""סוגי Modbus: RTU ו-TCP/IP"",""bullets"":[""הבדלים בין RTU ל-TCP/IP"",""תכונות ויתרונות של כל סוג"",""מתי להשתמש בכל אחד מהם""],""speaker_notes"":""במצגת זו, נבחן את ההבדלים בין Modbus RTU ל-TCP/IP, נפרט על תכונותיהם ונצביע על היתרונות בשימוש בכל אחד מהם.""},{""title"":""כתובות רגיסטרים ב-Modbus"",""bullets"":[""מהם רגיסטרים?"",""סוגי רגיסטרים ב-Modbus"",""איך להשתמש בכתובות רגיסטרים""],""speaker_notes"":""נדבר על רגיסטרים בפרוטוקול Modbus, המסבירים מה זה רגיסטר, הסוגים השונים ואיך נוכל להשתמש בהם לצורך תקשורת.""},{""title"":""דוגמאות לחיבור Modbus"",""bullets"":[""איך לחבר מכשירים באמצעות Modbus"",""הדגמה של חיבור RTU"",""הדגמה של חיבור TCP/IP""],""speaker_notes"":""בשלב זה נציג דוגמאות מעשיות לחיבור מכשירים באמצעות Modbus, עם הדגמות על חיבור RTU וחיבור TCP/IP.""},{""title"":""סיכום ושאלות"",""bullets"":[""סיכום הנלמד במצגת"",""שאלות ותשובות"",""המשך למידה על Modbus""],""speaker_notes"":""נסכם את הנושאים שנלמדו במצגת ופתחים את השיח בשאלות ותשובות על הנושא. נדחוף את הסטודנטים להעמיק את הידע שלהם בנושא Modbus.""}]}","6952641336c5c2e498d3d676","2025-12-29T11:20:51.005000","2025-12-31T16:49:50.749000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","[""69525c47b39f04b627f82cd3""]","69525c4b0e87047863016c87","מסמך Modbus - מדריך הגדרה מהיר","מדריך צעד-אחר-צעד  להגדרת Modbus ב-TIA Portal ","","","A step-by-step configuration guide showing TIA Portal software screenshots with Modbus settings, professional tutorial documentation style","","מדריך זה מלווה אתכם צעד אחר צעד בהגדרת Modbus. כל שלב מתועד עם צילומי מסך ברורים, הסברים מפורטים, ופתרונות לבעיות נפוצות. תוך 30 דקות תהיה לכם תקשורת עובדת!","","document","Modbus תקשורת","7","{""html_content"":""<h1>מסמך Modbus - מדריך הגדרה מהיר</h1><p>ברוך הבא למדריך המהיר להגדרות Modbus ב-TIA Portal! במדריך זה, נלמד כיצד להקים ולהגדיר תקשורת Modbus בצורה פשוטה ומהירה.</p><h2>מה זה Modbus?</h2><p>Modbus היא פרוטוקול תקשורת שפותח עבור מכשירים תעשייתיים, המאפשר החלפת מידע בין מכשירים שונים ברשת. הוא פועל על פני טכנולוגיות תקשורת שונות כמו RS-232, RS-485, או Ethernet.</p><h2>מטרת המדריך</h2><p>מדריך זה מיועד לסטודנטים ולעוסקים בתחום האוטומציה בתעשייה. אנו נלמד כיצד להגדיר את פרוטוקול Modbus ב-TIA Portal כדי לתקשר בצורה מוצלחת בין PLC למכשירים חיצוניים.</p><h2>דרישות מקדימות</h2><ul><li>מחשב עם TIA Portal מותקן.</li><li>PLC תומך Modbus.</li><li>מכשיר חיצוני התומך בפרוטוקול Modbus.</li><li>חיבור תקין של מערכת התקשורת.</li></ul><h2>שלב 1: יצירת פרויקטי TIA Portal</h2><p>כדי להתחיל, פתח את TIA Portal ולחץ על <strong>חדש</strong> ליצירת פרויקט חדש:</p><ol><li>בחר את סוג ה-PLC שלך.</li><li>הגדר את מאפייני הפרויקט כמו שם, מיקום וכדומה.</li></ol><h2>שלב 2: הוספת מכשירים</h2><p>כעת, נוסיף את המכשירים שלנו לפרויקט:</p><ol><li><strong>לחץ על הוספת מכשירים:</strong> הוסף את ה-PLC שלך.</li><li><strong>לחתוך את המכשיר:</strong> לחץ על המכשיר הוסיף והגדר את פרטי החיבור שלו.</li><li><strong>הוסף מכשירים מודבוסים:</strong> באותו אופן, חפש והוסף את המכשירים החיצוניים התומכים בפרוטוקול Modbus.</li></ol><h2>שלב 3: הגדרת חיבור Modbus</h2><p>כעת הגיע הזמן להגדיר את חיבור Modbus:</p><ol><li><strong>בחר את ה-PLC שלך:</strong> גש להגדרות התקשורת.</li><li><strong>בחר ב-Modbus:</strong> בחר את סוג הפרוטוקול (RS-485 או Ethernet).</li><li><strong>הגדרת כתובת:</strong> הקצה כתובת ייחודית לכל מכשיר ברשת Modbus.</li></ol><h2>שלב 4: כתיבת תוכנית לתקשורת</h2><p>אחרי שהגדרנו את התקשורת, הגיע הזמן לכתוב את התוכנית שתנהל את התקשורת בין ה-PLC למכשירים:</p><ol><li><strong>הכנסת פקודות Modbus:</strong> הוסף פקודות כמו קריאה וכתיבה של נתונים.</li><li><strong>הגדרת משתנים:</strong> צרו משתנים שיאחסנו את הנתונים המתקבלים.</li><li><strong>בדיקות:</strong> ערוך בדיקות כדי לוודא שהתקשורת מתבצעת כראוי.</li></ol><h2>שלב 5: בדיקה ותחזוקה</h2><p>כדי לוודא שהכל פועל כראוי, בצע את הצעדים הבאים:</p><ul><li>הפעל את המערכת ובדוק שהמכשירים מתקשרים כצפוי.</li><li>נעל את המערכת והתבונן בלוגים כדי לבדוק שגיאות.</li><li>תחזוקה שוטפת: בדוק את חיבורי התקשורת באופן קבוע.</li></ul><h2>סיכום</h2><p>הגדרת תקשורת Modbus ב-TIA Portal היא תהליך פשוט יחסית כאשר עוקבים אחר השלבים המתוארים לעיל. אנו מקווים שמדריך זה עזר לך להבין את היסודות של הגדרת Modbus. כעת, תוכל להתחיל לעבוד עם תקשורת חכמה במערכות אוטומטיות שלך!</p><h2>מקורות נוספים</h2><ul><li><a href=\""https://modbus.org/\"" rel=\""noopener noreferrer\"" target=\""_blank\"">אתר Modbus הרשמי</a></li><li><a href=\""https://support.industry.siemens.com/cs/\"" rel=\""noopener noreferrer\"" target=\""_blank\"">תמיכה של Siemens</a></li><li><a href=\""https://www.tia-portal.com/\"" rel=\""noopener noreferrer\"" target=\""_blank\"">מידע נוסף על TIA Portal</a></li></ul>""}","6952641336c5c2e498d3d677","2025-12-29T11:20:51.005000","2025-12-31T16:49:52.129000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","[""69525c47b39f04b627f82cd3""]","69525c4b0e87047863016c87","לקסיקון Modbus","מונחון טכני עם 40 מונחים - Holding Register Input Register Function Code CRC ועוד","https://example.com/modbus-lexicon.json","","A technical glossary showing Modbus terminology with register addresses and function codes, clean industrial design with icons","","מונחון חיוני להבנת עולם Modbus. מה זה Holding Register? מה ההבדל בינו ל-Input Register? מהו Function Code 03? כל התשובות כאן, בעברית פשוטה ונגישה.","","other","Modbus תקשורת","7","{}","6952641336c5c2e498d3d678","2025-12-29T11:20:51.005000","2025-12-31T16:49:53.359000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","[""69525c47b39f04b627f82cd3""]","","סרטון - Modbus Master/Slave בסימולציה","הדגמה מלאה של תקשורת Modbus בין שני PLC מדומים כולל Troubleshooting בזמן אמת","https://youtube.com/watch?v=modbus-master-slave-demo","","A screen recording showing two PLCs communicating via Modbus protocol with data transfer visualization, technical demonstration video","","בסרטון זה נראה תקשורת Modbus בפעולה! נהגדיר Master ו-Slave, נראה את הנתונים עוברים, ונפתור תקלה חיה. זו ההזדמנות לראות איך זה באמת עובד לפני שאתם מתחילים לתכנת.","","video","Modbus תקשורת","7","{}","6952641336c5c2e498d3d679","2025-12-29T11:20:51.005000","2025-12-31T16:49:54.684000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","[""69525c47b39f04b627f82cd3""]","","קישור - Modbus Protocol Specification","הקישור לתקן הרשמי של פרוטוקול Modbus מארגון Modbus","https://modbus.org/docs/Modbus_Application_Protocol_V1_1b3.pdf","","The official Modbus organization documentation page showing protocol specifications and technical standards, professional standards body design","","זהו התקן הרשמי של Modbus - המסמך האותנטי ביותר. מכיל את כל פרטי הפרוטוקול, Function Codes, וטבלאות כתובות. תיעוד טכני מקצועי ברמה בינלאומית.","","link","Modbus תקשורת","7","{}","6952641336c5c2e498d3d67a","2025-12-29T11:20:51.005000","2025-12-31T16:49:55.588000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","[""69525c47b39f04b627f82cd3""]","69525c4c564772ca5737fe60","מצגת HMI Design Principles","מצגת על עקרונות עיצוב ממשקי HMI - UX UI צבעים פונטים וחוויית משתמש תעשייתית","","","Professional industrial HMI screens showing good vs bad design examples, modern control room interfaces, clean UI/UX principles","","במצגת זו נדבר על עקרונות עיצוב ממשקי HMI, נבין מה זה HMI והחשיבות שלו בעולמות התעשייה והטכנולוגיה.

נעבור על עקרונות עיצוב ה-UX, מה זה שימושיות ולמה זה כל כך חשוב כאשר מדברים על ממשקים תעשייתיים.

נדבר על איך לארגן את המידע בממשק בצורה אופטימלית, כולל השפעת העיצוב על חוויית המשתמש.

נציג את השפעת הצבעים על תחושת המשתמש, כיצד לבחור פלטת צבעים מתאימה לאפליקציות תעשייתיות.

נדון בחשיבות הפונטים בעיצוב HMI, מה לבדוק בבחירת פונטים ומה ההתאמה של הפונטים לשאר העיצוב.","","presentation","HMI עיצוב","8","{""slides"":[{""title"":""מבוא לעיצוב ממשקי HMI"",""bullets"":[""הגדרה של HMI"",""חשיבות עיצוב ממשקים"",""הקשרים בין HMI ל-UX/UI""],""speaker_notes"":""במצגת זו נדבר על עקרונות עיצוב ממשקי HMI, נבין מה זה HMI והחשיבות שלו בעולמות התעשייה והטכנולוגיה.""},{""title"":""עקרונות עיצוב ה-UX"",""bullets"":[""שימושיות"",""גישה למידע"",""קונספט עיצוב תכליתי""],""speaker_notes"":""נעבור על עקרונות עיצוב ה-UX, מה זה שימושיות ולמה זה כל כך חשוב כאשר מדברים על ממשקים תעשייתיים.""},{""title"":""עקרונות עיצוב ה-UI"",""bullets"":[""קווים וצורות"",""סמלים ואייקונים"",""סדר בתצוגה""],""speaker_notes"":""נדבר על איך לארגן את המידע בממשק בצורה אופטימלית, כולל השפעת העיצוב על חוויית המשתמש.""},{""title"":""שימוש בצבעים בפלטפורמות HMI"",""bullets"":[""פסיכולוגיה של צבעים"",""קונטרסט וקריאות"",""בחירת פלטת צבעים מתאימה""],""speaker_notes"":""נציג את השפעת הצבעים על תחושת המשתמש, כיצד לבחור פלטת צבעים מתאימה לאפליקציות תעשייתיות.""},{""title"":""בחירת פונטים ועיצוב טקסט"",""bullets"":[""סוגי פונטים מומלצים"",""קריאות הטקסט"",""התאמה לעיצוב הכללי""],""speaker_notes"":""נדון בחשיבות הפונטים בעיצוב HMI, מה לבדוק בבחירת פונטים ומה ההתאמה של הפונטים לשאר העיצוב.""}]}","6952641336c5c2e498d3d67b","2025-12-29T11:20:51.005000","2025-12-31T16:49:56.549000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","[""69525c47b39f04b627f82cd3""]","","מסמך HMI - מדריך סטנדרטים","מדריך בן 18 עמודים לסטנדרטים תעשייתיים של HMI לפי ISA-101 כולל חוקי צבעים וסמלים","https://example.com/hmi-standards-guide.pdf","","An industrial standards document showing ISA-101 HMI color codes and symbol guidelines, professional technical specification style","","מדריך זה מבוסס על תקן ISA-101 הבינלאומי לעיצוב HMI. למדו אילו צבעים מותרים לאזעקות, איך לעצב כפתורי חירום, ומה הסמלים הסטנדרטיים. עיצוב שעומד בתקן = עיצוב בטוח!","","document","HMI עיצוב","8","{}","6952641336c5c2e498d3d67c","2025-12-29T11:20:51.005000","2025-12-31T16:49:57.501000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","[""69525c47b39f04b627f82cd3""]","","סרטון - בניית HMI ב-TIA Portal","הדרכת וידאו מלאה של 25 דקות לבניית HMI פונקציונלי מאפס כולל חיבור ל-PLC","https://youtube.com/watch?v=tia-portal-hmi-tutorial","","A screen recording of TIA Portal WinCC showing HMI development process - creating screens, adding buttons, connecting tags","","בסרטון מקיף זה נבנה HMI מלא מאפס. נתחיל מיצירת פרויקט, נוסיף מסכים, נעצב אלמנטים, ונחבר את הכל ל-PLC. בסוף תהיה לכם מערכת עובדת שתוכלו להשתמש בה כבסיס לתרגיל!","","video","HMI עיצוב","8","{}","6952641336c5c2e498d3d67d","2025-12-29T11:20:51.005000","2025-12-31T16:49:58.418000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","[""69525c47b39f04b627f82cd3""]","69525c4c564772ca5737fe60","לקסיקון HMI","מונחון עם 35 מונחים מעולם ממשקי תעשייתיים - SCADA Tag Alarm Trending Faceplates","","","A glossary interface showing HMI technical terms with visual icons - screens, buttons, alarms, trends, modern industrial UI","","מונחון זה חיוני להבנת עולם ה-HMI. מה זה Tag? מה ההבדל בין HMI ל-SCADA? מהו Faceplate? כל המונחים המקצועיים בעברית, עם דוגמאות מעשיות.","","document","HMI עיצוב","8","{""html_content"":""<h1>לקסיקון HMI</h1><p>לקסיקון זה כולל 35 מונחים מעולם ממשקי המשתמש התעשייתיים, עם דגש על SCADA, תגי אלרם, טנדים ופני מסך. המונחים יעזרו לסטודנטים להבין את היסודות של ממשקי HMI וכיצד הם משמשים בתעשייה.</p><h2>מהו HMI?</h2><p>HMI (ממשק אדם-מכונה) מתייחס לממשק שבו בני אדם מתקשרים עם מכונות, ציוד או מערכות. המטרה של HMI היא לאפשר קלט ופלט בצורה נוחה למשתמש, בדרך כלל באמצעות מסך מגע, כפתורים ולחצנים.</p><h2>מונחים מרכזיים</h2><ul><li><strong>SCADA:</strong> מערכת לניהול ושליטה של תהליכים תעשייתיים. SCADA משתמשת בממשקי HMI כדי להציג נתונים בזמן אמת.</li><li><strong>אלרם (Alarm):</strong> התרעה על בעיה או מצב חריג במערכת. האזעקות עוזרות למפעילים להגיב במהרה לבעיות.</li><li><strong>Tag:</strong> תווית או מזהה שניתן לנקודות נתונים בתוך מערכת SCADA כדי לזהות משתנים או פרמטרים.</li><li><strong>Trending:</strong> יכולת לעקוב אחרי שינויים בנתונים לאורך זמן. מאפשרת למשתמשים לראות דפוסים ורצפים של נתונים.</li><li><strong>Faceplate:</strong> ממשק גרפי שמציג מידע על מכונה או רכיב מסוימים בצורה ברורה ובסטנדרט אחיד.</li></ul><h2>פירוט מונחים</h2><h3>1. SCADA</h3><p>Synchronous Control and Data Acquisition (SCADA) היא מערכת המשמשת לשליטה, ניהול ואוספת נתונים ממערכות תעשייתיות כמו מפעלים, תחנות כוח ומתודולוגיות אחרות.</p><h3>2. אלרם (Alarm)</h3><p>אלרמס מזוהים כמצבים אשר מצריכים התייחסות מיידית של המפעילים, לדוגמה כשיש הפסקה במערכת או שינויים חדים בנתונים.</p><h3>3. Tag</h3><p>תגים הם מפתחות או מזהים שנשמרים במערכת ומאפשרים גישה מידע בצורה מותאמת. לדוגמה, Tag יכול לייצג טמפרטורה או לחץ במערכת.</p><h3>4. Trending</h3><p>בשימוש של טנדים במערכות HMI, אנשים יכולים לעקוב אחרי שינויים בהתנהגות המערכת, להבין בעיות פוטנציאליות ולקבל החלטות התערבותות.</p><h3>5. Faceplate</h3><p>פני המסך מספקים תצוגה גרפית של הסטטוס של מכונה או מערכת באופן אינטואיטיבי. הם יכולים לכלול חצים, מדדים, וכפתורים לפונקציות עיקריות.</p><h2>סיכום</h2><p>לקסיקון HMI מספק הבנה בסיסית על המונחים החשובים במסגרת מערכות SCADA, אלרמים, טנדים ופני המסך. הגישה למידע זה חיונית לסטודנטים בתחום ההנדסה התעשייתית, כגון הנדסת מכונות, חשמל, ותהליכים.</p><p>למידה על מונחים אלו יכולה לשפר את הכישורים וההבנה של סטודנטים בתעשייה התעשייתית המודרנית.</p>""}","6952641336c5c2e498d3d67e","2025-12-29T11:20:51.005000","2025-12-31T16:49:59.369000","693824c5c1ad33c1f114ebd3","false"
