organization_id,course_id,session_number,title,description,objectives,duration_hours,date,start_time,end_time,status,location,video_conference_link,zoom_meeting_id,recording_url,presentation_url,voice_id,audio_url,audio_script,media_url,media_prompt,media_gen_id,stability,teacher_notes,materials_link,id,created_date,updated_date,created_by_id,is_sample
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","2","חומרת PLC וקלטים/פלטים","היכרות עם מבנה פיזי של בקר Siemens S7-1200/1500, סוגי קלטים ופלטים (דיגיטלי/אנלוגי), חיבורים חשמליים, וקריאת דטה-שיטים. נלמד איך לבחור רכיבים ולתכנן מערכת חומרה.","1. להבין מבנה חומרה של PLC
2. להבחין בין I/O דיגיטלי ואנלוגי
3. לקרוא ולפרש data sheets
4. לתכנן מערכת I/O פשוטה
5. להבין חיווט ואבטחה חשמלית","4","2025-03-10","18:00","21:00","planned","למידה מרחוק + מעבדות וירטואליות","","","","","","","[thoughtful] לפני שמתכנתים בקר... חייבים להבין מה יש בתוכו. [pauses] במפגש הזה אנחנו פורקים את ה-PLC לגורמים... [excited] ונראה איך העולם האמיתי - חיישנים, מנועים, נורות - מתחבר לקוד שלנו! [pauses] זה כמו ללמוד אנטומיה של רובוט.","","Close-up macro shot of industrial PLC modules mounted on DIN rail, Siemens S7-1200 CPU with blue LED indicators, labeled input output cards with wire terminals, clean industrial cabinet interior, dramatic lighting from above, photorealistic, 4k, shallow depth of field","","0.5","שלב תמונות אמיתיות של ארונות בקרה ממפעלים. הראה דטה-שיטים אמיתיים והסבר איך לקרוא אותם. אם אפשר - הראה וידאו של חיבור פיזי. הדגש נושא בטיחות וחשמל תעשייתי.","","69525c496e0548034abad178","2025-12-29T10:47:37.086000","2025-12-29T12:47:58.691000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","69525c47b39f04b627f82cd3","1","מבוא לעולם האוטומציה וה-PLC","היכרות עם תחום האוטומציה התעשייתית, תפקיד הבקר המתוכנת ויישומיו בישראל. נבין מהו PLC, איך הוא שונה ממחשבים רגילים, ונראה דוגמאות מהתעשייה הישראלית - ממפעלי מזון ועד טכנולוגיה עילית.","1. להבין מהו PLC ומה מבדיל אותו ממחשב רגיל
2. לזהות יישומים תעשייתיים של PLC במפעלים ישראליים
3. להכיר את ארכיטקטורת מערכות בקרה
4. להבין את מבנה הקורס והציפיות
5. להתקין סביבת עבודה מקדימה","4","2025-03-03","18:00","21:00","planned","Online","","","","","","","[excited] היום אנחנו פותחים דלת לעולם שמאחורי הקלעים של התעשייה! [pauses] כל פס ייצור חכם, כל מערכת אוטומטית שאתם רואים במפעל... [thoughtful] מתחילה בבקר מתוכנת. זה ה-PLC. [pauses] במפגש הזה תבינו למה PLC הוא הלב הפועם של אוטומציה מודרנית... [excited] ותראו איך זה עובד בפועל במפעלים ישראליים שאתם מכירים!","","Industrial factory floor with multiple automated conveyor belts controlled by PLC systems, robotic arms assembling products, wide cinematic angle, dramatic warm and cool lighting contrast, sparks flying in background, photorealistic 4k, industrial atmosphere","","0.5","הדגש חיבור למציאות תעשייתית בישראל - הזכר חברות כמו Strauss, Osem, Intel, Rafael. הראה סרטוני וידאו קצרים של יישומים אמיתיים. ודא שכולם מצליחים להתקין את Factory I/O או סימולטור דומה.","","69525c486a34d44d7c127c1e","2025-12-29T10:47:36.937000","2025-12-29T12:47:58.489000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6950acef4d2ce27b84e13ab7","6","תוכנית יישום, ROI וסיכום - מה הלאה?","במפגש הסיום נסכם את כל מה שלמדנו, כל משתתף יציג את ה-Quick Win שלו ואת התוצאות, נחשב ROI (החזר השקעה) ונבנה תוכנית 90 יום להמשך הטמעת AI בעסק. נדבר על איך להפוך את זה להרגל, איך לשפר כל הזמן, ואיך להמשיך ללמוד בעצמכם.","1. לשתף ולחגוג הצלחות.
2. לחשב ROI מדיד (זמן + כסף שנחסך).
3. לבנות תוכנית 90 יום אישית.
4. לקבל כלים להמשך למידה עצמאית.","2.5","2025-03-10","18:30","21:00","planned","זום + שלומי","","","","","","","[excited] והנה הגענו! המפגש האחרון... אבל זה לא סוף, זו רק התחלה! [pauses] אני כל כך גאה בכל אחד מכם. ששה שבועות... מאפס ל-AI שעובד. [thoughtful] היום אנחנו הולכים לעצור לרגע... להסתכל אחורה ולראות כמה דרך עשינו. [excited] כל אחד יציג את ה-Quick Win שלו, נחשב ביחד כמה זמן חסכנו, כמה כסף חסכנו... ונבנה תוכנית ברורה לשלושת החודשים הבאים. [pauses] כי זה לא נגמר פה. [whispers] זה רק מתחיל. [excited] אתם עכשיו יודעים איך לזהות הזדמנויות, איך לבחור כלים, איך לבנות פתרונות... ואיך להמשיך להשתפר כל הזמן. אז בואו נחגוג... ונכתוב את הפרק הבא ביחד!","","A celebratory graduation scene with diverse business owners holding certificates and laptops showing their AI success metrics, confetti falling, warm golden lighting, modern conference room, genuine smiles and high-fives, photorealistic 8k, triumph and achievement atmosphere, vibrant and joyful mood","","0.5","צור אווירה חגיגית! תן לכל אחד 5-7 דקות להציג. הדגש הצלחות (גם הקטנות). עזור בחישוב ROI באופן מציאותי. תן מפת דרכים ברורה להמשך. תן משאבים נוספים ללימוד.","","6950acf09c830c12a126c157","2025-12-28T04:07:12.310000","2025-12-28T14:12:25.777000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6950acef4d2ce27b84e13ab7","5","Agents ואוטומציה מתקדמת - הרמה הבאה","נעבור מאוטומציות פשוטות לסוכני AI אוטונומיים. נבין מה ההבדל בין Automation ל-Agent, איך בונים Knowledge Base, איך נותנים ל-AI הקשר ונותנים לו לקבל החלטות. נבנה ביחד Agent לדוגמה (כמו Agent תמיכת לקוחות) ונלמד איך לשפר אותו בתהליך של Iteration.","1. להבין מה זה AI Agent ומה ההבדל מ-Automation.
2. ללמוד לבנות Knowledge Base איכותית.
3. לבנות Agent פשוט בזמן אמת.
4. ללמוד תהליך Iteration לשיפור מתמיד.","2.5","2025-03-03","18:30","21:00","planned","זום + שלומי","","","","","","","[thoughtful] אוקיי, עד עכשיו עבדנו עם אוטומציות... כללים פשוטים. אם קורה X, עשה Y. [pauses] אבל היום... אנחנו עוברים לרמה אחרת לגמרי. [excited] היום אנחנו בונים Agent! [pauses] מה זה Agent? תחשבו על זה ככה... [thoughtful] אוטומציה זה כמו רובוט שעושה בדיוק מה שאמרתם לו. Agent? זה כמו עובד חכם שיודע לקבל החלטות לבד. [excited] הוא מבין הקשר, הוא זוכר דברים, והוא יודע מתי לפעול ומתי לא. [pauses] זה אומר שאתם יכולים לתת לו את כל הידע על המוצרים שלכם... כל השאלות הנפוצות... ופשוט לתת לו לרוץ. [whispers] וזה עובד. באמת. בואו נבנה את זה ביחד!","","A futuristic AI agent visualization, glowing humanoid figure made of flowing data streams and neural network patterns, surrounded by floating information nodes and decision trees, deep blue and electric purple color scheme, cinematic lighting, 4k quality, intelligent and autonomous aesthetic","","0.5","התחל עם הסבר תיאורטי ברור של Agent vs Automation. השתמש באנלוגיות (עובד vs רובוט). בנה Agent אחד מלא בזמן אמת. תן להם לשאול שאלות ל-Agent ולראות איך הוא משתפר. הדגם Iteration.","","6950acf0e35bb76cbde7f847","2025-12-28T04:07:12.196000","2025-12-28T14:12:25.650000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6950acef4d2ce27b84e13ab7","4","Quick Wins - הישג ראשון שעובד!","הזמן לעבור לפעולה! כל משתתף יבחר Quick Win אחד (אוטומציה קטנה או שימוש ב-AI) ויבנה אותו בזמן אמת עם ליווי צמוד. המטרה: לצאת מהמפגש עם משהו שעובד ומייצר ערך מיידי. תרגילים אפשריים: תבנית מייל חכמה, צ'אטבוט FAQ פשוט, תמלול פגישות אוטומטי, או אוטומציית ניהול לידים.","1. לבחור Quick Win אחד ממוקד ומדיד.
2. לבנות את הפתרון בפועל עם ליווי.
3. לבדוק ולתקן עד שזה עובד.
4. להגדיר תוכנית יישום והמשך.","2.5","2025-02-24","18:30","21:00","planned","זום + שלומי","","","","","","","[excited] זה הרגע! המפגש שבו אתם הופכים מתיאוריה לפרקטיקה. [pauses] שלושה שבועות למדנו, תכננו, התכוננו... והיום אתם בונים את הדבר האמיתי הראשון שלכם. [thoughtful] ואני לא אתן לכם לצאת מפה בלי שזה יעבוד. [excited] כל אחד מכם הולך לבחור Quick Win אחד... משהו קטן, ממוקד, שניתן לסיים היום. [pauses] זה יכול להיות תבנית מייל חכמה שכותבת בשבילכם... צ'אטבוט שעונה על שאלות נפוצות... או אוטומציה שחוסכת לכם שעה ביום. [whispers] ואני כאן... ליד כל אחד מכם. אז בואו נעשה את זה! [excited] עד סוף המפגש, כל אחד מכם יהיה עם AI שעובד!","","A business owner sitting at desk with laptop showing successful automation running, celebratory confetti and checkmarks floating in air, warm satisfied smile, modern home office with plants, natural daylight, achievement and success atmosphere, photorealistic 8k, vibrant and uplifting mood","","0.5","זה המפגש הכי קריטי! תהיה זמין לכל אחד. עבוד 1-on-1 כשצריך. אל תיתן להם לבחור משהו מסובך מדי. דחוף לפשטות. תעדוף Quick Wins שניתן לסיים במפגש. תכין תבניות מוכנות.","","6950acf08d65aee13ece6c8b","2025-12-28T04:07:12.048000","2025-12-28T14:12:25.538000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6950acef4d2ce27b84e13ab7","3","גלריית כלי AI - מה יש בשוק ואיך בוחרים?","סקירה מקיפה של כלי AI זמינים לעסקים קטנים: צ'אטבוטים (ChatGPT, Claude), אוטומציה (Make, Zapier), תמלול (Whisper), שירות לקוחות, וניתוח נתונים. נראה הדגמות חיות, נשווה עלויות ויכולות, ונלמד לבחור את הכלי הנכון למשימה הנכונה. כל משתתף יפתח חשבונות בכלים הרלוונטיים לעסק שלו.","1. להכיר את הקטגוריות העיקריות של כלי AI לעסקים.
2. לראות הדגמות חיות של כלים מובילים.
3. ללמוד לבחור כלי לפי צורך עסקי.
4. לפתוח חשבונות ולהתחיל להתנסות.","2.5","2025-02-17","18:30","21:00","planned","זום + שלומי","","","","","","","[excited] אוקיי, המפגש הזה הוא אחד האהובים עליי! [pauses] כי פה אתם הולכים לראות את הקסם בפועל. [thoughtful] עד עכשיו דיברנו תיאוריה... מיפינו, תכננו. עכשיו? [excited] עכשיו אתם פוגשים את הכלים! [pauses] ChatGPT, Make.com, Whisper, וכל חבורת הכלים המדהימים שיכולים לשנות לכם את החיים. [whispers] וזה לא מדע בדיוני... זה דברים שאתם יכולים להתחיל להשתמש בהם היום. [excited] אז קפצו לתוך המחשב, פתחו חשבונות, תנסו... ואני מבטיח לכם שבסוף המפגש תצאו עם לפחות שני כלים שאתם כבר יודעים איך להשתמש בהם. יאללה!","","A futuristic AI tools marketplace visualization, floating holographic interface panels showing different AI tools categories (chatbots, automation, analytics), glowing neon blue and purple accents, clean minimalist design, 4k quality, professional tech aesthetic, organized grid layout","","0.5","הכן מראש חשבונות דמו. עשה live demos ממוקדות (5-7 דקות לכל כלי). תן קישורים מוכנים לרישום. הקצה 45 דקות ל-hands-on. הדגש את ההבדל בין כלים חינמיים לבתשלום.","","6950acef5969a4fcec55f376","2025-12-28T04:07:11.883000","2025-12-28T14:12:25.410000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6950acef4d2ce27b84e13ab7","2","מיפוי תהליכים ובניית SOP - מהכאוס לסדר","נלמד איך לקחת תהליך עסקי (קבלת הזמנה, טיפול בפנייה, וכו') ולשבור אותו לשלבים ברורים. נבין מה זה SOP ולמה זה הבסיס להטמעת AI. נתרגל מיפוי תהליכים בכלים ויזואליים (Whimsical/Miro) ונזהה בדיוק איפה בתהליך AI יכול להיכנס.","1. להבין מה זה Process Mapping ולמה זה קריטי.
2. ללמוד לכתוב SOP (נוהל הפעלה סטנדרטי) פשוט וברור.
3. לתרגל מיפוי תהליך אמיתי מהעסק.
4. לזהות נקודות התערבות אפשריות ל-AI.","2.5","2025-02-10","18:30","21:00","planned","זום + שלומי","","","","","","","[thoughtful] מפגש שני... ועכשיו זה נהיה מעניין. [pauses] שבוע שעבר זיהינו את נקודות הכאב. היום... אנחנו הולכים לפרק אותן. [excited] נלמד איך לקחת תהליך שנראה מסובך ולהפוך אותו למשהו ברור, צעדי, מובנה. [pauses] וזה קריטי! כי בלי מיפוי תהליכים... AI לא יכול לעזור לכם. [thoughtful] תחשבו על זה ככה: אתם לא יכולים לתקן מכונה אם אתם לא מבינים איך היא עובדת. [excited] אז היום נפרק את המכונה, נבין כל בורג וברגה... ואז נדע בדיוק איפה להכניס את ה-AI. בואו נצלול פנימה!","","A split-screen view showing left side: chaotic sticky notes and messy workflow, right side: clean organized digital flowchart with connected nodes and arrows, transformation concept, modern business aesthetic, 4k quality, gradient from red (chaos) to blue (order), professional and inspiring","","0.5","הכן תבניות Whimsical מראש. עבוד בקבוצות של 2-3. תן 60 דקות לעבודה מעשית. הדגם Process Map אחד בזמן אמת. אל תיתן להם להיתקע - סייע באופן אקטיבי.","","6950acef9aed993c2350c5cb","2025-12-28T04:07:11.761000","2025-12-28T14:12:25.299000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","6950acef4d2ce27b84e13ab7","1","למה העסק שלך בזבז לך 10 שעות השבוע? - Time Audit ומיפוי ראשוני","במפגש הפתיחה נבין מה זה AI בעסק (בלי ג'רגון!), נבצע Time Audit מעשי לזיהוי איפה הולך הזמן, ונזהה את המשימות הראשונות שכדאי לאוטמט. כל משתתף יצא עם רשימת נקודות כאב ממוקדות והבנה ברורה איפה AI יכול לעזור דווקא לו.","1. להבין מה זה AI ואוטומציה בהקשר עסקי מעשי.
2. לבצע Time Audit אישי ולזהות 'בולעי זמן' בעסק.
3. לסווג משימות לפי פוטנציאל AI.
4. לצאת עם 3-5 נקודות כאב ממוקדות.","2.5","2025-02-03","18:30","21:00","planned","זום + שלומי","","","","","","","[excited] ברוכים הבאים למפגש הראשון! [pauses] אני יודע שהרבה מכם הגיעו לפה עם ציפיה... אבל גם עם קצת פחד. [thoughtful] AI זה נשמע מפחיד, טכנולוגי, מסובך... נכון? [pauses] אז אני רוצה להרגיע אתכם. [whispers] המפגש הזה לא על קוד או מתמטיקה. [excited] זה על העסק שלכם! איך אתם מבלים את הזמן? איפה יש בזבוז? ואיך AI יכול לעזור לכם לחזור הביתה שעה מוקדם יותר. [pauses] אז בואו נתחיל בכנות... נפתח את היומן, נסתכל איפה הולך הזמן, ונמצא ביחד את ההזדמנויות. מוכנים?","","A warm and inviting modern classroom scene with diverse Israeli small business owners sitting in a circle, some on laptops, some with notebooks, large screen showing time management dashboard, natural window lighting, collaborative and supportive atmosphere, photorealistic 8k, soft blues and warm tones","","0.5","דגשים: צור אווירה בטוחה ולא שיפוטית. הדגש שכולם בתחילת הדרך. השתמש בדוגמאות ישראליות מוכרות (וואטסאפ, אקסל). תן זמן אמיתי למילוי Time Audit. עודד שיתוף בקבוצות קטנות.","","6950acefe127e424f6c33a8d","2025-12-28T04:07:11.622000","2025-12-28T14:12:25.132000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d3348341985d618013a5c","6","Summary, Metrics and Next Steps","מטרת המפגש: Summary, Metrics and Next Steps. תרגולים מעשיים ודוגמאות.","להבין וליישם: Summary, Metrics and Next Steps","3","2026-01-29","18:00","21:00","planned","Online","","","","","","","[thoughtful] שלום וברוכים הבאים למפגש 6: Summary, Metrics and Next Steps. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d334e1e104473c0636453","2025-12-25T12:51:26.296000","2025-12-25T12:51:26.296000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d3348341985d618013a5c","5","Project: Apply קורס מעשי לשיווק","מטרת המפגש: Project: Apply קורס מעשי לשיווק. תרגולים מעשיים ודוגמאות.","להבין וליישם: Project: Apply קורס מעשי לשיווק","3","2026-01-22","18:00","21:00","planned","Online","","","","","","","[thoughtful] שלום וברוכים הבאים למפגש 5: Project: Apply קורס מעשי לשיווק. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d334d4f5cccfa4533a9cb","2025-12-25T12:51:25.850000","2025-12-25T12:51:25.850000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d3348341985d618013a5c","4","Tools & Workflows for קורס מעשי לשיווק","מטרת המפגש: Tools & Workflows for קורס מעשי לשיווק. תרגולים מעשיים ודוגמאות.","להבין וליישם: Tools & Workflows for קורס מעשי לשיווק","3","2026-01-15","18:00","21:00","planned","Online","","","","","","","[thoughtful] שלום וברוכים הבאים למפגש 4: Tools & Workflows for קורס מעשי לשיווק. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d334d697a21a927bdc185","2025-12-25T12:51:25.337000","2025-12-25T12:51:25.337000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d3348341985d618013a5c","3","Deep Dive: קורס מעשי לשיווק Techniques","מטרת המפגש: Deep Dive: קורס מעשי לשיווק Techniques. תרגולים מעשיים ודוגמאות.","להבין וליישם: Deep Dive: קורס מעשי לשיווק Techniques","3","2026-01-08","18:00","21:00","planned","Online","","","","","","","[thoughtful] שלום וברוכים הבאים למפגש 3: Deep Dive: קורס מעשי לשיווק Techniques. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d334ca04808f214f80c38","2025-12-25T12:51:24.166000","2025-12-25T12:51:24.166000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d3348341985d618013a5c","2","קורס מעשי לשיווק — Practical Skills","מטרת המפגש: קורס מעשי לשיווק — Practical Skills. תרגולים מעשיים ודוגמאות.","להבין וליישם: קורס מעשי לשיווק — Practical Skills","3","2026-01-01","18:00","21:00","planned","Online","","","","","","","[thoughtful] שלום וברוכים הבאים למפגש 2: קורס מעשי לשיווק — Practical Skills. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d334b231623014ac3bae2","2025-12-25T12:51:23.116000","2025-12-25T12:51:23.116000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d3348341985d618013a5c","1","Intro to קורס מעשי לשיווק","מטרת המפגש: Intro to קורס מעשי לשיווק. תרגולים מעשיים ודוגמאות.","להבין וליישם: Intro to קורס מעשי לשיווק","3","2025-12-25","18:00","21:00","planned","Online","","","","","","","[thoughtful] שלום וברוכים הבאים למפגש 1: Intro to קורס מעשי לשיווק. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d334a419f251481356c8b","2025-12-25T12:51:22.693000","2025-12-25T12:51:22.693000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d318d2a4c44e23933cc5c","6","Summary, Metrics and Next Steps","מטרת המפגש: Summary, Metrics and Next Steps. תרגולים מעשיים ודוגמאות.","להבין וליישם: Summary, Metrics and Next Steps","3","2026-01-29","18:00","21:00","planned","Online","","","","","","","שלום וברוכים הבאים למפגש 6: Summary, Metrics and Next Steps. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d318e4dccc0e055a16d49","2025-12-25T12:43:58.211000","2025-12-25T12:43:58.211000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d318d2a4c44e23933cc5c","5","Project: Apply קורס מעשי לשיווק","מטרת המפגש: Project: Apply קורס מעשי לשיווק. תרגולים מעשיים ודוגמאות.","להבין וליישם: Project: Apply קורס מעשי לשיווק","3","2026-01-22","18:00","21:00","planned","Online","","","","","","","שלום וברוכים הבאים למפגש 5: Project: Apply קורס מעשי לשיווק. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d318e1547e4b6776e893d","2025-12-25T12:43:58.075000","2025-12-25T12:43:58.075000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d318d2a4c44e23933cc5c","4","Tools & Workflows for קורס מעשי לשיווק","מטרת המפגש: Tools & Workflows for קורס מעשי לשיווק. תרגולים מעשיים ודוגמאות.","להבין וליישם: Tools & Workflows for קורס מעשי לשיווק","3","2026-01-15","18:00","21:00","planned","Online","","","","","","","שלום וברוכים הבאים למפגש 4: Tools & Workflows for קורס מעשי לשיווק. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d318d9afb49c9e814052a","2025-12-25T12:43:57.927000","2025-12-25T12:43:57.927000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d318d2a4c44e23933cc5c","3","Deep Dive: קורס מעשי לשיווק Techniques","מטרת המפגש: Deep Dive: קורס מעשי לשיווק Techniques. תרגולים מעשיים ודוגמאות.","להבין וליישם: Deep Dive: קורס מעשי לשיווק Techniques","3","2026-01-08","18:00","21:00","planned","Online","","","","","","","שלום וברוכים הבאים למפגש 3: Deep Dive: קורס מעשי לשיווק Techniques. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d318dd6f37941747d0e18","2025-12-25T12:43:57.812000","2025-12-25T12:43:57.812000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d318d2a4c44e23933cc5c","2","קורס מעשי לשיווק — Practical Skills","מטרת המפגש: קורס מעשי לשיווק — Practical Skills. תרגולים מעשיים ודוגמאות.","להבין וליישם: קורס מעשי לשיווק — Practical Skills","3","2026-01-01","18:00","21:00","planned","Online","","","","","","","שלום וברוכים הבאים למפגש 2: קורס מעשי לשיווק — Practical Skills. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d318d8f612f57714c6ebb","2025-12-25T12:43:57.709000","2025-12-25T12:43:57.709000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d318d2a4c44e23933cc5c","1","Intro to קורס מעשי לשיווק","מטרת המפגש: Intro to קורס מעשי לשיווק. תרגולים מעשיים ודוגמאות.","להבין וליישם: Intro to קורס מעשי לשיווק","3","2025-12-25","18:00","21:00","planned","Online","","","","","","","שלום וברוכים הבאים למפגש 1: Intro to קורס מעשי לשיווק. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d318d4084c533c2ec74a2","2025-12-25T12:43:57.594000","2025-12-25T12:43:57.594000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d3168f337ce53621094a1","6","Summary, Metrics and Next Steps","מטרת המפגש: Summary, Metrics and Next Steps. תרגולים מעשיים ודוגמאות.","להבין וליישם: Summary, Metrics and Next Steps","3","2026-01-29","18:00","21:00","planned","Online","","","","","","","שלום וברוכים הבאים למפגש 6: Summary, Metrics and Next Steps. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d3169a1043b45f15baa1d","2025-12-25T12:43:21.362000","2025-12-25T12:43:21.362000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d3168f337ce53621094a1","5","Project: Apply קורס מעשי לשיווק","מטרת המפגש: Project: Apply קורס מעשי לשיווק. תרגולים מעשיים ודוגמאות.","להבין וליישם: Project: Apply קורס מעשי לשיווק","3","2026-01-22","18:00","21:00","planned","Online","","","","","","","שלום וברוכים הבאים למפגש 5: Project: Apply קורס מעשי לשיווק. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d3169aa1ec3c6b13fe42a","2025-12-25T12:43:21.256000","2025-12-25T12:43:21.256000","693824c5c1ad33c1f114ebd3","false"
"69391901350762829f9a50b1","694d3168f337ce53621094a1","4","Tools & Workflows for קורס מעשי לשיווק","מטרת המפגש: Tools & Workflows for קורס מעשי לשיווק. תרגולים מעשיים ודוגמאות.","להבין וליישם: Tools & Workflows for קורס מעשי לשיווק","3","2026-01-15","18:00","21:00","planned","Online","","","","","","","שלום וברוכים הבאים למפגש 4: Tools & Workflows for קורס מעשי לשיווק. במפגש זה נתרכז בעבודה מעשית, דוגמאות ותרגול שמטרתם שיפור מיומנויות השיווק שלכם.","","צילום מעשי של סדנה לשיווק דיגיטלי: משתתפים עובדים על מחשבים, מצגות על המסך, דפי עבודה ויזואליים, תאורה חמה וטון מקצועי.","","0.5","","","694d31699339e3a3027b88ec","2025-12-25T12:43:21.118000","2025-12-25T12:43:21.118000","693824c5c1ad33c1f114ebd3","false"
